idConsulta,preguntas_similares,Posicion
122,"Cuáles seran las funciones de los consejos de carrera?
¿Qué cometidos tendrán los comités de carrera?
¿Cómo funcionarán los grupos de orientación académica?
¿Qué responsabilidades tendrá el consejo estudiantil?
¿Qué papel jugará la junta directiva en la toma de decisiones?
¿Cuál será el rol del comité de estudiantes en la universidad?
¿Qué deberán hacer las asambleas generales de estudiantes?
¿Cómo operará el consejo académico?
¿Qué funciones tendrá el comité de carrera y orientación?
¿Qué responsabilidades tiene el consejo estudiantil?",2
123,"Cuantos años duraran en sus funciones los representantes del Consejo de carrera?
¿Cuánto tiempo permanecerán en su cargo los miembros del Consejo Académico?
¿Durante cuántos años ejercerán influencia los delegados del Comité Estudiantil?
¿Qué período de tiempo abarcará la participación de los representantes del Claustro Universitario?
¿Cuál es el plazo de mandato para los integrantes del Consejo de Facultad?
¿En qué momento dejarán de ser efectivos los miembros del Comité de Estudiantes?
¿Qué duración tendrá la presidencia de los delegados del Consejo de Carrera?
¿Durante cuántos años ejercerá influencia el presidente del Claustro Universitario?
¿Cuál es el plazo de permanencia en funciones para los miembros del Comité Académico?
¿Qué período de tiempo abarcará la participación de los representantes del Consejo de Facultad?",4
124,"Cuales son los objetivos de la Educación Especial?
¿Cuáles son los fines de la Educación Especial?
¿Qué propósitos tiene la Educación Especial?
¿Cuál es el objetivo principal de la Educación Especial?
¿Qué se busca lograr con la Educación Especial?
¿Cuáles son las metas de la Educación Especial?
¿Qué resultados se esperan de la Educación Especial?
¿Cuáles son los objetivos educativos de la Educación Especial?
¿Qué se pretende lograr con el programa de Educación Especial?",1
125,"Cuales son los objetivos de la Educación de Adultos?
¿Cuáles son los fines de la Formación Continua?
¿Qué propósitos tiene el Programa de Educación a Distancia?
¿Cuál es el objetivo principal del Servicio de Orientación Académica?
¿Qué se busca lograr con la Oficina de Apoyo Estudiantil?
¿Cuáles son las metas de la Facultad de Ciencias Sociales?
¿Qué propósito tiene la Unidad de Investigaciones y Desarrollo?
¿Cuál es el objetivo central del Departamento de Educación Superior?
¿Qué se pretende lograr con la Oficina de Calidad Académica?",2
126,"Cuales son las funciones de las autoridades educativas oficiales?
¿Qué responsabilidades tienen los organismos académicos en la institución universitaria?
¿Cuáles son las tareas asignadas a las instancias administrativas dentro del campus universitario?
¿Qué papel desempeñan las entidades educativas en el desarrollo de políticas universitarias?
¿Qué funciones cumplen los órganos directivos en la gestión académica y administrativa?
¿Cuáles son las competencias de las autoridades docentes dentro del marco institucional?
¿Qué tareas realizan las instancias educativas oficiales para garantizar la calidad académica?
¿Qué responsabilidades tienen los organismos universitarios en materia de regulación y supervisión?
¿Cuáles son las funciones de las autoridades administrativas dentro del contexto universitario?
¿Qué papel desempeñan las instancias educativas oficiales en la toma de decisiones institucionales?",-1
127,"Cuales son las obligaciones del El Estado nacional, las provincias y la Municipalidad de la Ciudad de Buenos Aires?
¿Cuáles son los deberes del Gobierno federal, las jurisdicciones provinciales y el Ayuntamiento de la Ciudad Autónoma de Buenos Aires?
¿Qué responsabilidades tienen el Poder Ejecutivo Nacional, las Provincias y la Municipalidad de la Ciudad Autónoma de Buenos Aires?
¿Cuáles son los compromisos del Estado nacional, las provincias y la Municipalidad de la Ciudad Autónoma de Buenos Aires?
¿Qué obligaciones tiene el Gobierno nacional, las jurisdicciones provinciales y el Ayuntamiento de la Ciudad Autónoma de Buenos Aires?
¿Cuáles son las responsabilidades del Poder Ejecutivo Nacional, las Provincias y la Municipalidad de la Ciudad Autónoma de Buenos Aires?
¿Qué deberes tiene el Estado nacional, las jurisdicciones provinciales y el Ayuntamiento de la Ciudad Autónoma de Buenos Aires?
¿Cuáles son los compromisos del Gobierno federal, las jurisdicciones provinciales y el Ayuntamiento de la Ciudad Autónoma de Buenos Aires?
¿Qué obligaciones tiene el Poder Ejecutivo Nacional, las Provincias y la Municipalidad de la Ciudad Autónoma de Buenos Aires?",4
128,"Cuales son los derechos de los educandos?
¿Qué beneficios tienen los estudiantes en la institución académica?
¿Cuáles son los privilegios de los alumnos dentro del campus universitario?
¿Qué garantías tiene un estudiante en su proceso de aprendizaje?
¿Qué protecciones tiene un alumno en el contexto de sus estudios?
¿Qué derechos tiene un educando en la facultad universitaria?
¿Cuáles son las prerrogativas de los estudiantes dentro del sistema académico?
¿Qué libertades tienen los alumnos en el marco de su formación?
¿Qué obligaciones tiene la institución hacia sus estudiantes?
¿Qué garantías tiene un estudiante en su relación con la facultad universitaria?",6
129,"Cuales son los objetivos de la formacion docente?
¿Cuáles son los fines de la capacitación pedagógica?
¿Qué propósitos tiene la educación para el profesorado?
¿Cuál es el objetivo principal de la preparación docente?
¿Qué se busca lograr con la formación del personal académico?
¿Cuáles son las metas de la capacitación para maestros?
¿Qué objetivos tiene la educación para instructores?
¿Cuáles son los propósitos de la capacitación pedagógica para docentes?
¿Qué se pretende lograr con la formación del personal universitario?",2
130,"Cual es el plazo sugerido para la presentacion del trabajo a partir de la presentacion de la propuesta?
¿Cuál es el plazo recomendado para la entrega del trabajo después de la presentación de la propuesta?
¿Qué fecha límite se sugiere para la presentación del trabajo tras la presentación de la propuesta?
¿Cuándo debe entregarse el trabajo a partir de la presentación de la propuesta según lo sugerido?
¿Qué plazo máximo se establece para la entrega del trabajo después de la presentación de la propuesta?
¿Cuál es el plazo previsto para la presentación del trabajo tras la presentación de la propuesta?
¿Qué fecha límite se sugiere para la entrega del trabajo a partir de la presentación de la propuesta?
¿Cuándo debe ser entregado el trabajo según lo sugerido después de la presentación de la propuesta?
¿Qué plazo máximo se establece para la presentación del trabajo a partir de la presentación de la propuesta?
¿Cuál es el plazo recomendado para la entrega del trabajo tras la presentación de la propuesta?",1
131,"Quienes son los integrantes del jurado de la tesis
¿Quiénes forman parte del panel de evaluadores de la tesis?
¿Cuáles son las personas que componen el tribunal de la investigación?
¿A quién corresponde la responsabilidad de seleccionar a los miembros del comité de tesis?
¿Qué personalidades integran el consejo de calificación de la tesis?
¿Quiénes son los expertos designados para revisar y evaluar la tesis?
¿Cuáles son las autoridades que participan en la evaluación final de la investigación?
¿A quién se le encarga la tarea de seleccionar a los miembros del comité asesor de la tesis?
¿Quiénes forman parte del grupo de expertos que revisa y aprueba la tesis?
¿Cuáles son las personas designadas para integrar el consejo de calificación de la investigación?",-1
132,"Por donde debe ser avisada la fecha de presentación de la tesis de licenciatura? 
¿A través de qué medio se debe comunicar la fecha de entrega de la investigación de grado?
¿Cómo debe ser notificada la fecha límite para la presentación del trabajo final de carrera?
¿Qué canal o sistema es el adecuado para informar sobre la fecha de presentación de la tesis de licenciatura?
¿A través de qué comunicación se debe hacer llegar la fecha de entrega de la investigación de pregrado?
¿Cómo debe ser anunciada la fecha límite para la presentación del trabajo final de pregrado?
¿Qué medio de comunicación es el más adecuado para informar sobre la fecha de presentación de la tesis de licenciatura?
¿A través de qué sistema se debe notificar la fecha de entrega de la investigación de grado?
¿Cómo debe ser comunicada la fecha límite para la presentación del trabajo final de licenciatura?
¿Qué canal es el más apropiado para informar sobre la fecha de presentación de la tesis de pregrado?",1
133,"Por quien sera establecido el grado académico o profesional mínimo de los asesores de tesis?
Por qué persona será determinado el nivel mínimo educativo o profesional requerido para los asesores de tesis?
Quién establecerá el requisito mínimo de título o experiencia laboral para los supervisores de tesis?
¿Quién fijará la condición mínima académica o profesional necesaria para que alguien pueda ser un supervisor de tesis?
Por quién será definido el grado mínimo de educación o capacitación requerida para los asesores de tesis?
¿Quién determinará el nivel mínimo de título o certificación profesional necesario para los asistentes de tesis?
Quién establecerá la condición mínima académica o profesional necesaria para que alguien pueda ser un mentor de tesis?
Por quién será fijado el requisito mínimo de experiencia laboral o educación para los supervisores de tesis?
¿Quién determinará el grado mínimo de capacitación o certificación requerida para los asesores de tesis?",1
